User_ID,Loyalty_Points,Total_Games_Played,Total_Deposits,Total_Withdrawals,Num_Deposits,Num_Withdrawals
111,0.4,2.0,0.0,0.0,0.0,0.0
479,0.4,2.0,0.0,0.0,0.0,0.0
19,0.4,2.0,0.0,0.0,0.0,0.0
451,0.4,2.0,0.0,0.0,0.0,0.0
632,0.4,2.0,0.0,0.0,0.0,0.0
165,0.4,2.0,0.0,0.0,0.0,0.0
481,0.4,2.0,0.0,0.0,0.0,0.0
746,0.4,2.0,0.0,0.0,0.0,0.0
957,0.4,2.0,0.0,0.0,0.0,0.0
956,0.4,2.0,0.0,0.0,0.0,0.0
119,0.4,2.0,0.0,0.0,0.0,0.0
704,0.4,2.0,0.0,0.0,0.0,0.0
474,0.4,2.0,0.0,0.0,0.0,0.0
937,0.4,2.0,0.0,0.0,0.0,0.0
676,0.4,2.0,0.0,0.0,0.0,0.0
297,0.4,2.0,0.0,0.0,0.0,0.0
732,0.4,2.0,0.0,0.0,0.0,0.0
975,0.4,2.0,0.0,0.0,0.0,0.0
180,0.4,2.0,0.0,0.0,0.0,0.0
266,0.4,2.0,0.0,0.0,0.0,0.0
416,0.4,2.0,0.0,0.0,0.0,0.0
74,0.4,2.0,0.0,0.0,0.0,0.0
